pair_id,MQ,family,n_annotations,winner,margin,raw,order_consistent,path_A,path_B
mqp_5000976,B,seed,5,a,1.0,"['1', '2']",True,bench_results/bench001/N2/videos/mq_085ade7cfefc__pangu__s43.mp4,bench_results/bench001/N2/videos/mq_085ade7cfefc__pangu__s42.mp4
mqp_5000982,same,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench001/M3/ltx/mq_085b20f70fb8__ltx__s44.mp4,bench_results/bench001/M2/cosmos_super/mq_085b20f70fb8__cosmos_super__s43.mp4
mqp_5000987,B,M-S,5,tie,0.0,"['2', '2']",False,bench_results/bench001/N2/videos/mq_0866b4076135__pangu__s44.mp4,bench_results/bench001/M4/mq_0866b4076135__wan14b__s44.mp4
mqp_5000989,same,W-M,5,tie,0.0,"['1', '1']",False,bench_results/bench001/M3/wan5b/mq_086966d0a2e2__wan5b__s43.mp4,bench_results/bench001/N2/videos/mq_086966d0a2e2__pangu__s43.mp4
mqp_5000990,BB,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench001/M3/cogvideox/mq_086966d0a2e2__cogvideox__s43.mp4,bench_results/bench001/M4/mq_086966d0a2e2__wan14b__s43.mp4
mqp_5000994,B,W-M,5,a,1.0,"['1', '2']",True,bench_results/bench001/M3/cogvideox/mq_086e91cb8386__cogvideox__s43.mp4,bench_results/bench001/M2/cosmos_nano/mq_086e91cb8386__cosmos_nano__s42.mp4
mqp_5001026,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/ltx/mq_088b932e2323__ltx__s43.mp4,bench_results/bench002/M3/ltx/mq_088b932e2323__ltx__s42.mp4
mqp_5001034,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_nano/mq_0896e1f45bfd__cosmos_nano__s42.mp4,bench_results/bench002/M2/cosmos_nano/mq_0896e1f45bfd__cosmos_nano__s44.mp4
mqp_5001039,B,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/N1/videos/mq_08a3652c87fb__pangu__s44.mp4,bench_results/bench002/M1/hunyuan/mq_08a3652c87fb__hunyuan__s42.mp4
mqp_5001041,same,S-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M1/hunyuan/mq_08a6a44fd5d1__hunyuan__s44.mp4,bench_results/bench002/M3/ltx/mq_08a6a44fd5d1__ltx__s42.mp4
mqp_5001046,B,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/wan5b/mq_08ab0209e51f__wan5b__s44.mp4,bench_results/bench002/M1/wan14b/mq_08ab0209e51f__wan14b__s43.mp4
mqp_5001052,AA,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/N1/videos/mq_08d16a6a4ba6__pangu__s42.mp4,bench_results/bench002/M1/wan14b/mq_08d16a6a4ba6__wan14b__s42.mp4
mqp_5001072,same,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/ltx/mq_0916e4b47008__ltx__s44.mp4,bench_results/bench002/M1/wan14b/mq_0916e4b47008__wan14b__s43.mp4
mqp_5001079,A,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M1/wan14b/mq_091cbc5cb211__wan14b__s44.mp4,bench_results/bench002/M1/wan14b/mq_091cbc5cb211__wan14b__s42.mp4
mqp_5001086,B,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/N1/videos/mq_09257651c315__pangu__s42.mp4,bench_results/bench002/M3/ltx/mq_09257651c315__ltx__s43.mp4
mqp_5001102,same,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M1/wan14b/mq_0960eea90a54__wan14b__s42.mp4,bench_results/bench002/M2/cosmos_nano/mq_0960eea90a54__cosmos_nano__s44.mp4
mqp_5001106,A,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M1/hunyuan/mq_0969c91af810__hunyuan__s44.mp4,bench_results/bench002/M3/cogvideox/mq_0969c91af810__cogvideox__s42.mp4
mqp_5001111,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/cogvideox/mq_0978bd04199d__cogvideox__s42.mp4,bench_results/bench002/M3/cogvideox/mq_0978bd04199d__cogvideox__s43.mp4
mqp_5001118,B,M-S,5,tie,0.0,"['2', '2']",False,bench_results/bench002/M3/ltx/mq_09834684652d__ltx__s44.mp4,bench_results/bench002/N1/videos/mq_09834684652d__pangu__s44.mp4
mqp_5001123,A,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_nano/mq_0988cca55e8f__cosmos_nano__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_0988cca55e8f__cosmos_super__s43.mp4
mqp_5001127,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench002/N1/videos/mq_099a1c244a8e__pangu__s44.mp4,bench_results/bench002/N1/videos/mq_099a1c244a8e__pangu__s42.mp4
mqp_5001132,same,W-M,5,a,1.0,"['1', '2']",True,bench_results/bench002/N1/videos/mq_09a1db1de226__pangu__s43.mp4,bench_results/bench002/M3/wan5b/mq_09a1db1de226__wan5b__s44.mp4
mqp_5001146,same,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_nano/mq_09cbebbc2b0f__cosmos_nano__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_09cbebbc2b0f__cosmos_super__s42.mp4
mqp_5001151,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_nano/mq_09d29f26d6d5__cosmos_nano__s42.mp4,bench_results/bench002/M2/cosmos_nano/mq_09d29f26d6d5__cosmos_nano__s43.mp4
mqp_5001154,same,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M3/ltx/mq_09dc966ecda7__ltx__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_09dc966ecda7__cosmos_super__s44.mp4
mqp_5001174,A,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M3/wan14b/mq_09ebb95c65f2__wan14b__s43.mp4,bench_results/bench002/M3/ltx/mq_09ebb95c65f2__ltx__s42.mp4
mqp_5001182,B,S-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_super/mq_09f45c1b6363__cosmos_super__s44.mp4,bench_results/bench002/M1/hunyuan/mq_09f45c1b6363__hunyuan__s42.mp4
mqp_5001185,BB,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/cogvideox/mq_0a10e4cf2964__cogvideox__s44.mp4,bench_results/bench002/M3/wan14b/mq_0a10e4cf2964__wan14b__s42.mp4
mqp_5001188,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench002/M3/cogvideox/mq_0a1af301f660__cogvideox__s43.mp4,bench_results/bench002/M3/cogvideox/mq_0a1af301f660__cogvideox__s42.mp4
mqp_5001192,same,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M3/wan14b/mq_0a222de576a7__wan14b__s44.mp4,bench_results/bench002/M2/cosmos_nano/mq_0a222de576a7__cosmos_nano__s42.mp4
mqp_5001195,B,seed,5,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_nano/mq_0a222de576a7__cosmos_nano__s43.mp4,bench_results/bench002/M2/cosmos_nano/mq_0a222de576a7__cosmos_nano__s42.mp4
mqp_5001202,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench002/N1/videos/mq_0a2e7ae0c36b__pangu__s44.mp4,bench_results/bench002/N1/videos/mq_0a2e7ae0c36b__pangu__s43.mp4
mqp_5001206,B,W-M,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/wan5b/mq_0a377c9f8c05__wan5b__s43.mp4,bench_results/bench002/M2/cosmos_nano/mq_0a377c9f8c05__cosmos_nano__s43.mp4
mqp_5001208,A,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/ltx/mq_0a40d5490518__ltx__s42.mp4,bench_results/bench002/M2/cosmos_nano/mq_0a40d5490518__cosmos_nano__s44.mp4
mqp_5001215,B,S-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M4/mq_0a48a564dc7b__wan14b__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_0a48a564dc7b__cosmos_super__s43.mp4
mqp_5001216,B,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_super/mq_0a54dd4e5f73__cosmos_super__s42.mp4,bench_results/bench002/M2/cosmos_super/mq_0a54dd4e5f73__cosmos_super__s44.mp4
mqp_5001227,same,S-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/ltx/mq_0a61ee2e5967__ltx__s44.mp4,bench_results/bench002/M4/mq_0a61ee2e5967__wan14b__s44.mp4
mqp_5001230,BB,seed,5,a,1.0,"['1', '2']",True,bench_results/bench002/M3/ltx/mq_0a7130a33d2f__ltx__s42.mp4,bench_results/bench002/M3/ltx/mq_0a7130a33d2f__ltx__s44.mp4
mqp_5001234,B,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_super/mq_0a945d7d53e9__cosmos_super__s44.mp4,bench_results/bench002/N1/videos/mq_0a945d7d53e9__pangu__s44.mp4
mqp_5001236,same,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M1/hunyuan/mq_0a9a6f63d2f5__hunyuan__s43.mp4,bench_results/bench002/M2/cosmos_nano/mq_0a9a6f63d2f5__cosmos_nano__s43.mp4
mqp_5001239,A,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M3/ltx/mq_0a9a6f63d2f5__ltx__s43.mp4,bench_results/bench002/N1/videos/mq_0a9a6f63d2f5__pangu__s42.mp4
mqp_5001243,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/wan5b/mq_0a9ca7ec6a50__wan5b__s42.mp4,bench_results/bench002/M3/wan5b/mq_0a9ca7ec6a50__wan5b__s43.mp4
mqp_5001248,same,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/ltx/mq_0aa90bef2f6f__ltx__s43.mp4,bench_results/bench002/M3/cogvideox/mq_0aa90bef2f6f__cogvideox__s42.mp4
mqp_5001258,AA,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M1/hunyuan/mq_0aab65f97897__hunyuan__s42.mp4,bench_results/bench002/M3/cogvideox/mq_0aab65f97897__cogvideox__s44.mp4
mqp_5001268,B,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_nano/mq_0ab7c9d58618__cosmos_nano__s43.mp4,bench_results/bench002/M3/ltx/mq_0ab7c9d58618__ltx__s44.mp4
mqp_5001276,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M4/mq_0ac2edf553b7__wan14b__s42.mp4,bench_results/bench002/M4/mq_0ac2edf553b7__wan14b__s43.mp4
mqp_5001290,A,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M4/mq_0adbfdacdb56__wan14b__s42.mp4,bench_results/bench002/M3/ltx/mq_0adbfdacdb56__ltx__s42.mp4
mqp_5001301,BB,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M1/hunyuan/mq_0b01da8e67e0__hunyuan__s44.mp4,bench_results/bench002/M2/cosmos_nano/mq_0b01da8e67e0__cosmos_nano__s42.mp4
mqp_5001305,B,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M4/mq_0b2c4ddb3163__wan14b__s42.mp4,bench_results/bench002/M3/wan5b/mq_0b2c4ddb3163__wan5b__s44.mp4
mqp_5001310,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/ltx/mq_0b2e9278d597__ltx__s42.mp4,bench_results/bench002/M3/ltx/mq_0b2e9278d597__ltx__s44.mp4
mqp_5001313,same,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M3/ltx/mq_0b4447c32d23__ltx__s43.mp4,bench_results/bench002/M4/mq_0b4447c32d23__wan14b__s44.mp4
mqp_5001320,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_super/mq_0b5fa4e48a05__cosmos_super__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_0b5fa4e48a05__cosmos_super__s42.mp4
mqp_5001331,B,W-M,5,tie,0.0,"['2', '2']",False,bench_results/bench002/M3/wan5b/mq_0b83a2709dcd__wan5b__s43.mp4,bench_results/bench002/M2/cosmos_nano/mq_0b83a2709dcd__cosmos_nano__s42.mp4
mqp_5001340,B,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_super/mq_0ba598c2886a__cosmos_super__s44.mp4,bench_results/bench002/M4/mq_0ba598c2886a__wan14b__s43.mp4
mqp_5001345,same,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M3/ltx/mq_0bb153963077__ltx__s44.mp4,bench_results/bench002/M3/wan5b/mq_0bb153963077__wan5b__s42.mp4
mqp_5001363,B,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_super/mq_0be9c2586b97__cosmos_super__s44.mp4,bench_results/bench002/M3/ltx/mq_0be9c2586b97__ltx__s43.mp4
mqp_5001368,same,W-S,4,b,-1.0,"['2', '1']",True,bench_results/bench002/M4/mq_0bf93ff77d10__wan14b__s42.mp4,bench_results/bench002/M3/cogvideox/mq_0bf93ff77d10__cogvideox__s43.mp4
mqp_5001373,A,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/ltx/mq_0c0444e078d4__ltx__s43.mp4,bench_results/bench002/M3/ltx/mq_0c0444e078d4__ltx__s42.mp4
mqp_5001403,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench002/N1/videos/mq_0c5a782cc0d2__pangu__s44.mp4,bench_results/bench002/N1/videos/mq_0c5a782cc0d2__pangu__s43.mp4
mqp_5001409,A,W-M,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/wan5b/mq_0c633083b37e__wan5b__s42.mp4,bench_results/bench002/N1/videos/mq_0c633083b37e__pangu__s43.mp4
mqp_5001420,A,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M3/ltx/mq_0c7baccc1a2a__ltx__s42.mp4,bench_results/bench002/M4/mq_0c7baccc1a2a__wan14b__s44.mp4
mqp_5001426,AA,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M1/hunyuan/mq_0c807b275f6e__hunyuan__s43.mp4,bench_results/bench002/M4/mq_0c807b275f6e__wan14b__s44.mp4
mqp_5001433,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench002/M3/ltx/mq_0c8ca9a426cb__ltx__s44.mp4,bench_results/bench002/M3/ltx/mq_0c8ca9a426cb__ltx__s42.mp4
mqp_5001434,same,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_super/mq_0c8ca9a426cb__cosmos_super__s44.mp4,bench_results/bench002/M3/wan5b/mq_0c8ca9a426cb__wan5b__s43.mp4
mqp_5001456,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_super/mq_0cb316a6e094__cosmos_super__s44.mp4,bench_results/bench002/M2/cosmos_super/mq_0cb316a6e094__cosmos_super__s43.mp4
mqp_5001460,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench002/M3/cogvideox/mq_0cbda8f2688c__cogvideox__s44.mp4,bench_results/bench002/M3/cogvideox/mq_0cbda8f2688c__cogvideox__s43.mp4
mqp_5001463,same,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_super/mq_0cbda8f2688c__cosmos_super__s43.mp4,bench_results/bench002/M1/hunyuan/mq_0cbda8f2688c__hunyuan__s43.mp4
mqp_5001470,same,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_nano/mq_0cc3401329a9__cosmos_nano__s42.mp4,bench_results/bench002/M4/mq_0cc3401329a9__wan14b__s44.mp4
mqp_5001478,same,M-M,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_nano/mq_0ce0fdff8f18__cosmos_nano__s44.mp4,bench_results/bench002/N1/videos/mq_0ce0fdff8f18__pangu__s44.mp4
mqp_5001480,same,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_super/mq_0cf761ba3275__cosmos_super__s42.mp4,bench_results/bench002/M3/ltx/mq_0cf761ba3275__ltx__s44.mp4
mqp_5001490,A,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_super/mq_0d05eec31556__cosmos_super__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_0d05eec31556__cosmos_super__s44.mp4
mqp_5001496,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/ltx/mq_0d160d53a1e1__ltx__s43.mp4,bench_results/bench002/M3/ltx/mq_0d160d53a1e1__ltx__s42.mp4
mqp_5001542,A,W-M,5,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_nano/mq_0dbd46d7b30f__cosmos_nano__s43.mp4,bench_results/bench002/M3/cogvideox/mq_0dbd46d7b30f__cogvideox__s42.mp4
mqp_5001550,same,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M4/mq_0dc49d643e21__wan14b__s42.mp4,bench_results/bench002/M2/cosmos_super/mq_0dc49d643e21__cosmos_super__s42.mp4
mqp_5001557,B,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/ltx/mq_0dcdced6f971__ltx__s44.mp4,bench_results/bench002/N2/videos/mq_0dcdced6f971__pangu__s44.mp4
mqp_5001565,same,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M3/wan5b/mq_0ddb6e65b4b0__wan5b__s42.mp4,bench_results/bench002/M4/mq_0ddb6e65b4b0__wan14b__s42.mp4
mqp_5001569,A,W-M,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/wan5b/mq_0de5bd43de9d__wan5b__s44.mp4,bench_results/bench002/N2/videos/mq_0de5bd43de9d__pangu__s43.mp4
mqp_5001573,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_nano/mq_0df0300f221c__cosmos_nano__s44.mp4,bench_results/bench002/M2/cosmos_nano/mq_0df0300f221c__cosmos_nano__s42.mp4
mqp_5001582,same,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M1/hunyuan/mq_0e025cf60b3b__hunyuan__s42.mp4,bench_results/bench002/M2/cosmos_nano/mq_0e025cf60b3b__cosmos_nano__s43.mp4
mqp_5001586,B,W-M,5,a,1.0,"['1', '2']",True,bench_results/bench002/M3/cogvideox/mq_0e0f1ea10793__cogvideox__s43.mp4,bench_results/bench002/M2/cosmos_nano/mq_0e0f1ea10793__cosmos_nano__s44.mp4
mqp_5001593,A,W-W,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/wan5b/mq_0e1e5752ccd5__wan5b__s42.mp4,bench_results/bench002/M3/cogvideox/mq_0e1e5752ccd5__cogvideox__s42.mp4
mqp_5001605,AA,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M3/ltx/mq_0e5a6f04a9d9__ltx__s43.mp4,bench_results/bench002/M3/cogvideox/mq_0e5a6f04a9d9__cogvideox__s44.mp4
mqp_5001609,same,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/N2/videos/mq_0e762cb7f529__pangu__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_0e762cb7f529__cosmos_super__s42.mp4
mqp_5001610,same,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M4/mq_0e762cb7f529__wan14b__s44.mp4,bench_results/bench002/M2/cosmos_super/mq_0e762cb7f529__cosmos_super__s44.mp4
mqp_5001612,A,seed,5,a,1.0,"['1', '2']",True,bench_results/bench002/M4/mq_0e778573b335__wan14b__s44.mp4,bench_results/bench002/M4/mq_0e778573b335__wan14b__s42.mp4
mqp_5001672,same,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M3/wan5b/mq_0ef07d433218__wan5b__s42.mp4,bench_results/bench002/M3/ltx/mq_0ef07d433218__ltx__s42.mp4
mqp_5001682,AA,W-M,5,a,1.0,"['1', '2']",True,bench_results/bench002/N2/videos/mq_0ef833953351__pangu__s43.mp4,bench_results/bench002/M3/cogvideox/mq_0ef833953351__cogvideox__s44.mp4
mqp_5001704,BB,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/N2/videos/mq_0f247c819a04__pangu__s43.mp4,bench_results/bench002/M4/mq_0f247c819a04__wan14b__s44.mp4
mqp_5001708,same,seed,5,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_nano/mq_0f29fced9f82__cosmos_nano__s44.mp4,bench_results/bench002/M2/cosmos_nano/mq_0f29fced9f82__cosmos_nano__s43.mp4
mqp_5001714,same,M-M,5,b,-1.0,"['2', '1']",True,bench_results/bench002/N2/videos/mq_0f2ec27bcdf7__pangu__s44.mp4,bench_results/bench002/M2/cosmos_nano/mq_0f2ec27bcdf7__cosmos_nano__s42.mp4
mqp_5001722,A,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/ltx/mq_0f3cdf3634bf__ltx__s43.mp4,bench_results/bench002/M3/ltx/mq_0f3cdf3634bf__ltx__s42.mp4
mqp_5001728,same,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M4/mq_0f4dbd54c0e8__wan14b__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_0f4dbd54c0e8__cosmos_super__s43.mp4
mqp_5001737,same,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_nano/mq_0f7507861faa__cosmos_nano__s43.mp4,bench_results/bench002/M3/ltx/mq_0f7507861faa__ltx__s43.mp4
mqp_5001739,same,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M1/hunyuan/mq_0f7507861faa__hunyuan__s44.mp4,bench_results/bench002/M4/mq_0f7507861faa__wan14b__s43.mp4
mqp_5001751,same,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M4/mq_0f807b770a55__wan14b__s44.mp4,bench_results/bench002/M2/cosmos_nano/mq_0f807b770a55__cosmos_nano__s44.mp4
mqp_5001762,A,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_super/mq_0f91461f295d__cosmos_super__s44.mp4,bench_results/bench002/M2/cosmos_nano/mq_0f91461f295d__cosmos_nano__s42.mp4
mqp_5001765,B,S-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M1/hunyuan/mq_0f923a0b7b65__hunyuan__s44.mp4,bench_results/bench002/M3/ltx/mq_0f923a0b7b65__ltx__s44.mp4
mqp_5001782,BB,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M4/mq_0fd05086223e__wan14b__s42.mp4,bench_results/bench002/M4/mq_0fd05086223e__wan14b__s43.mp4
mqp_5001786,same,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M1/hunyuan/mq_0fd9df7c0902__hunyuan__s43.mp4,bench_results/bench002/M4/mq_0fd9df7c0902__wan14b__s44.mp4
mqp_5001794,same,M-M,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M2/cosmos_nano/mq_0fe834832bd2__cosmos_nano__s44.mp4,bench_results/bench002/N2/videos/mq_0fe834832bd2__pangu__s42.mp4
mqp_5001801,B,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_nano/mq_1007ff40bdb2__cosmos_nano__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_1007ff40bdb2__cosmos_super__s43.mp4
mqp_5001804,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/wan5b/mq_100bc7580b05__wan5b__s43.mp4,bench_results/bench002/M3/wan5b/mq_100bc7580b05__wan5b__s44.mp4
mqp_5001813,A,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M4/mq_1014a9245bb1__wan14b__s44.mp4,bench_results/bench002/M3/cogvideox/mq_1014a9245bb1__cogvideox__s43.mp4
mqp_5001841,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/wan5b/mq_10737a7ff0b5__wan5b__s42.mp4,bench_results/bench002/M3/wan5b/mq_10737a7ff0b5__wan5b__s43.mp4
mqp_5001842,same,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/N2/videos/mq_10737a7ff0b5__pangu__s43.mp4,bench_results/bench002/M3/ltx/mq_10737a7ff0b5__ltx__s44.mp4
mqp_5001853,AA,W-M,2,a,1.0,"['1', '2']",True,bench_results/bench002/N2/videos/mq_109940b29c7d__pangu__s43.mp4,bench_results/bench002/M3/cogvideox/mq_109940b29c7d__cogvideox__s43.mp4
mqp_5001860,B,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M3/wan5b/mq_10e3a258bade__wan5b__s44.mp4,bench_results/bench002/M1/hunyuan/mq_10e3a258bade__hunyuan__s43.mp4
mqp_5001866,same,seed,5,tie,0.0,"['2', '2']",False,bench_results/bench002/N2/videos/mq_10ef8b21ca51__pangu__s42.mp4,bench_results/bench002/N2/videos/mq_10ef8b21ca51__pangu__s43.mp4
mqp_5001878,A,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M4/mq_10ffb05d4179__wan14b__s44.mp4,bench_results/bench002/M3/wan5b/mq_10ffb05d4179__wan5b__s44.mp4
mqp_5001883,same,M-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M4/mq_110fd49a7bf3__wan14b__s42.mp4,bench_results/bench002/M2/cosmos_nano/mq_110fd49a7bf3__cosmos_nano__s43.mp4
mqp_5001905,same,W-M,5,tie,0.0,"['2', '2']",False,bench_results/bench002/M3/wan5b/mq_115a0ba10370__wan5b__s44.mp4,bench_results/bench002/M2/cosmos_nano/mq_115a0ba10370__cosmos_nano__s43.mp4
mqp_5001915,AA,M-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_nano/mq_1168ab86dab5__cosmos_nano__s43.mp4,bench_results/bench002/M3/ltx/mq_1168ab86dab5__ltx__s43.mp4
mqp_5001919,same,seed,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M1/hunyuan/mq_116ec5e1ba2a__hunyuan__s44.mp4,bench_results/bench002/M1/hunyuan/mq_116ec5e1ba2a__hunyuan__s42.mp4
mqp_5001920,B,S-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M3/ltx/mq_1178bfd56022__ltx__s44.mp4,bench_results/bench002/M4/mq_1178bfd56022__wan14b__s42.mp4
mqp_5001922,AA,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M2/cosmos_super/mq_1178bfd56022__cosmos_super__s44.mp4,bench_results/bench002/M3/cogvideox/mq_1178bfd56022__cogvideox__s44.mp4
mqp_5001928,same,W-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M4/mq_118be96c7746__wan14b__s44.mp4,bench_results/bench002/M3/wan5b/mq_118be96c7746__wan5b__s43.mp4
mqp_5001943,same,S-S,5,a,1.0,"['1', '2']",True,bench_results/bench002/M4/mq_119c46ad020b__wan14b__s43.mp4,bench_results/bench002/M2/cosmos_super/mq_119c46ad020b__cosmos_super__s43.mp4
mqp_5001947,A,W-S,5,b,-1.0,"['2', '1']",True,bench_results/bench002/M1/hunyuan/mq_11a1d1c6d3d1__hunyuan__s44.mp4,bench_results/bench002/M3/wan5b/mq_11a1d1c6d3d1__wan5b__s43.mp4
mqp_5001949,same,M-S,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M2/cosmos_nano/mq_11a31ae3ca74__cosmos_nano__s44.mp4,bench_results/bench002/M2/cosmos_super/mq_11a31ae3ca74__cosmos_super__s44.mp4
mqp_5001965,same,seed,5,tie,0.0,"['1', '1']",False,bench_results/bench002/M3/cogvideox/mq_11c3b7d236a9__cogvideox__s42.mp4,bench_results/bench002/M3/cogvideox/mq_11c3b7d236a9__cogvideox__s43.mp4
